188358,1,-13,3966.29,-0.874589,-0.258179,-0.410411,0.288686,0.0874876,0.141837
190077,1,-13,3316.97,-0.54209,-0.4506,-0.709294,0.185179,0.153775,0.230593
190916,1,-13,120.294,-0.594705,-0.0862284,-0.799307,0.156558,0.0214707,0.293496
200482,1,-13,1247.12,-0.852186,-0.523177,-0.00799628,0.284862,0.171637,0.0224824
200943,1,-13,1491.36,-0.561189,-0.825242,-0.0635774,0.182005,0.278129,0.0250949
201899,1,-13,307.903,-0.995248,-0.0812894,-0.0536076,0.333229,0.00757818,0.0034756
202781,1,-13,8843.8,-0.631312,-0.739677,-0.233074,0.211179,0.246029,0.0773578
203992,1,13,618.83,-0.848341,-0.0494303,-0.527138,0.272481,0.021606,0.190784
204158,1,-13,1093.78,-0.905076,-0.382612,-0.185593,0.293762,0.138909,0.074292
210286,1,13,25655.4,-0.41424,-0.106155,-0.903956,0.137453,0.0352183,0.301625
213697,1,13,494.772,-0.736473,-0.671405,-0.0826013,0.246639,0.221997,0.0315825
215864,1,13,5038.78,-0.750485,-0.620888,-0.226429,0.250062,0.206569,0.0768704
219737,1,13,13205.1,-0.68422,-0.490866,-0.539345,0.226889,0.162982,0.18185
220380,1,-13,914.024,-0.773308,-0.628529,-0.0833392,0.25414,0.21368,0.0294015
220542,1,-13,2719.16,-0.865864,-0.484535,-0.124517,0.288888,0.161629,0.0391284
228927,1,-13,244.549,-0.903857,-0.426086,0.0386385,0.297631,0.148931,0.0186089
233222,1,13,57565.9,-0.61853,-0.773,-0.141035,0.206102,0.257763,0.0468131
233691,1,-13,3935.02,-0.693542,-0.656187,-0.297351,0.232132,0.218627,0.0970984
234653,1,-13,2475.8,-0.971574,-0.0491131,-0.231588,0.323557,0.0152447,0.0786732
235471,1,-13,8491.27,-0.852037,-0.417862,-0.315316,0.284735,0.139031,0.103477
238573,1,13,30904.9,-0.890616,-0.255548,-0.376162,0.29706,0.0854382,0.124768
239121,1,13,361.883,-0.5634,-0.0704989,-0.823171,0.214433,0.0131071,0.254868
245542,1,-13,3436.17,-0.978195,-0.196561,-0.067069,0.326531,0.0625028,0.02413
246494,1,-13,3062.95,-0.82758,-0.00654654,-0.56131,0.273962,3.6189e-05,0.189884
251734,1,13,277.975,-0.829687,-0.234869,-0.506416,0.282148,0.0706194,0.162839
253187,1,13,435.827,-0.934586,-0.330496,-0.131609,0.300789,0.141127,0.026839
253924,1,13,3960.87,-0.567406,-0.571665,-0.592663,0.191067,0.189715,0.196501
256997,1,13,36860.5,-0.519406,-0.606501,-0.601975,0.173427,0.202045,0.200529
